2.2649,-4.7106,7.3429,1.3337,3.8329,-0.50019,-1.7356,10.648,-8.4898,8.4866,4.5151,-3.0852,10.729,5.7123,9.1433,2.8604,-6.0494,11.497,-1.4323,14.42,8.6527,-7.3927,14.399,2.9913,20.364,1.2367,-2.2118,10.909,-6.6178,11.426,2.3156,-0.66393,6.3255,-1.0925,6.1766,3.343,-4.2838,9.3677,-7.7558,13.941,10.781,-13.468,10.179,7.2976,15.089,1.9936,-3.3521,6.3968,-3.9265,7.699,8.4887,-9.6312,5.8524,4.7927,10.65,16.166,8.7746,8.9717,16.325,13.579,8.1103,-4.9728,1.7684,7.5241,5.1972,8.9128,-14.834,0.54641,8.3694,2.8375,9.2525,-11.913,-4.4405,9.1048,-0.42925,16.821,-0.59295,-0.59294,17.582,6.9107,0.39357,-9.479,3.2484,0.77127,-4.9118,5.9447,-6.787,3.4057,6.529,-2.4661,9.4049,-2.6781,12.857,6.1675,14.469,8.9852,-8.4372,9.199,6.1902,13.791,0.92458,-11.86,-2.2235,0.9275,-4.7292,7.4434,-9.4838,6.8212,5.2397,11.737,0.752,-14.69,-7.3453,0.20908,-9.127,6.1914,-12.919,0.68713,3.6776,5.6427,-0.30783,-16.406,-7.9359,0.46936,-7.4197,7.2434,-15.312,-2.6641,6.3522,-0.4772,6.6804,-14.461,-6.7498,6.6107,-8.3116,9.1321,-14.049,-9.3454,9.0866,-5.6312,1,0
-1.7905,-7.4085,-5.0053,-2.8088,-7.7688,9.5319,-0.65479,3.4845,10.472,5.4952,7.4104,0.40194,-2.2934,9.2035,0.36047,20.492,7.0617,8.4303,24.182,11.897,21.175,13.735,10.903,26.912,16.068,16.529,6.7639,13.16,21.635,11.369,10.671,2.8876,11.62,12.526,7.7075,12.682,12.674,6.4741,17.167,13.651,16.132,15.277,9.919,20.507,15.605,10.083,5.1883,7.6143,14.086,8.8981,8.1074,9.8283,4.706,12.163,8.4332,6.3547,-0.16393,7.169,9.4662,8.3677,3.295,-1.4558,3.9819,8.1264,3.6244,2.9242,2.1827,2.9677,5.501,0.11344,0.65693,-0.93052,2.0329,2.6725,-4.4387,-2.9923,-3.8523,-0.54133,2.4024,-3.4462,-2.6856,-1.5288,-2.1979,-7.0027,0.46011,11.122,8.4339,6.7236,11.835,7.6105,13.431,7.6958,3.3068,13.789,4.9548,18.133,12.454,9.7809,20.292,12.267,9.9638,7.8906,6.5158,10.958,7.4619,17.445,12.337,9.836,18.927,11.955,12.942,10.868,10.981,16.448,9.7567,12.291,10.485,8.3121,13.766,9.3069,6.5618,5.3842,6.0716,7.0325,5.9917,6.4772,3.1068,5.9528,7.0075,5.0444,4.9717,-1.6243,3.8197,7.5328,5.2295,-0.78655,-4.4955,0.76755,3.2916,0.67699,0,1
15.57,13.002,19.552,9.5494,4.2412,15.638,15.037,18.837,13.187,4.2066,10.509,4.8719,17.098,4.3795,-7.4523,26.675,13.98,29.812,22.449,5.6624,20.546,10.078,26.617,15.669,2.7049,18.773,12.828,19.672,14.545,9.4005,14.476,7.6621,12.671,15.393,7.8449,16.544,3.966,15.515,11.369,3.443,20.013,8.7063,24.304,13.74,1.2045,9.5971,3.3191,4.5667,7.2995,5.7513,14.566,6.1087,14.042,8.8024,1.6219,1.9028,-5.7164,1.584,-1.6607,3.3422,6.0921,-2.1602,1.7776,-0.98823,-0.47123,11.753,3.0512,11.359,3.527,-1.9468,5.027,3.3192,3.2377,-2.8202,-2.4021,-2.7075,-2.4327,-3.0351,-9.7306,-5.6943,24.724,24.661,29.224,22.745,13.504,18.935,18.562,24.675,16.066,9.3197,22.479,12.513,27.957,15.464,2.9473,18.481,7.8333,25.197,13.27,-1.1074,11.244,9.0713,17.848,10.129,1.6769,16.675,7.212,23.734,10.52,-1.9803,3.5204,8.1964,8.5038,3.4297,0.64203,14.061,4.8031,18.641,6.2291,-1.6592,7.8037,5.5306,14.553,2.1466,1.5351,8.2437,3.4046,12.133,-0.65207,-0.13561,3.2024,2.8004,8.4094,-1.0161,2.7297,3.3825,2.323,6.6927,-3.5251,2.1213,0,1
-4.0005,-1.6961,0.8388,5.91,2.1263,1.5392,2.1709,9.3171,0.89089,6.428,-4.7831,-4.1635,3.1837,-10.062,3.3998,2.0608,2.5198,9.9613,-1.8603,9.8771,4.689,4.7017,12.275,1.2859,8.5684,8.9185,5.7848,17.452,10.477,10.967,-1.1414,1.8248,7.4934,-3.7182,2.2689,0.52702,2.3949,11.952,-0.90761,5.1021,9.1217,6.6163,16.822,4.1642,11.046,11.372,8.1535,16.874,8.6871,12.031,5.0944,3.7207,14.615,1.6145,7.5224,8.7748,1.427,10.106,1.5114,9.01,7.7676,2.4834,12.421,2.3272,8.3866,9.0399,6.5653,14.16,2.5432,7.7812,5.9696,8.1178,5.8474,-1.5594,4.4787,6.7151,7.2681,3.7847,1.5654,4.8427,-2.7166,-3.7175,0.89526,-6.3226,-1.4017,7.0596,5.2534,9.9244,2.0958,4.1204,5.2259,2.3084,11.405,0.94797,7.7308,6.3984,3.6846,12.03,0.5004,6.9418,5.3394,2.8982,9.2232,-1.4111,-0.44178,7.101,4.4486,12.186,1.6037,6.4033,9.1487,3.9614,8.8143,0.087978,1.0495,7.4759,4.8987,12.16,1.7533,5.6492,10.873,5.8976,11.26,3.6765,4.5298,8.4307,5.8371,9.9969,-1.5122,4.8841,19.989,11.536,16.303,12.014,11.815,11.248,15.347,7.6423,1.5412,7.2618,1,0
12.19,9.9371,12.092,13.895,11.591,11.845,4.9536,13.359,12.348,9.5813,15.919,7.2584,16.351,12.735,17.083,16.861,3.8848,14.77,11.168,13.965,14.788,1.1989,10.762,5.6136,9.9963,13.98,4.0072,14.03,10.816,10.688,4.5065,0.95555,8.5436,-0.68056,6.5396,7.9985,0.69852,8.7768,-2.8643,6.7315,21.122,5.8389,16.722,10.138,12.911,11.835,0.43808,9.7575,5.5358,9.7877,12.03,0.49133,9.453,-1.0568,7.1652,-2.9513,-5.0769,-2.0576,-9.2813,0.6594,2.8175,-4.4426,3.7429,-6.4743,2.999,12.376,-0.36704,10.354,-0.46407,5.1772,-4.1528,-7.9339,-4.2685,-13.673,-5.7926,-8.9642,-7.4224,-10.367,-16.174,-7.41,16.668,13.465,17.911,23.71,14.434,7.3833,8.1327,10.051,10.985,10.844,19.295,8.4723,16.416,12.544,17.368,16.972,5.4994,13.868,7.2633,12.631,7.4645,6.1966,10.112,7.1168,8.814,16.183,4.3823,13.923,6.3237,11.966,3.1019,0.93675,5.0782,0.71523,3.9153,16.735,3.0009,14.39,5.8907,10.281,7.7175,-1.0861,8.3469,1.2248,6.4552,8.3225,-3.5309,9.3819,-2.9422,7.162,0.97574,-5.9426,5.3059,-7.3737,5.682,-10.083,-13.105,-5.7207,-21.488,-0.98758,0,1
-2.456,10.478,-5.1704,-2.5813,-1.1454,7.3905,6.3985,9.4511,3.4359,10.74,22.893,16.125,17.887,20.55,19.366,19.235,11.707,12.956,15.625,16.789,16.103,8.1449,12.397,14.886,14.151,7.1467,5.3645,8.7862,6.0287,11.758,-0.27614,5.6591,4.7901,-0.79463,4.8336,9.8644,5.7226,11.373,8.6951,12.226,15.407,4.1319,12.423,17.349,10.856,8.4093,7.717,12.881,6.9371,11.449,12.433,2.9555,10.947,14.711,6.242,2.9348,1.3375,3.1679,3.6552,2.803,10.636,3.8873,11.302,13.198,4.0332,8.4233,-2.1491,7.81,10.877,-1.792,6.7186,-1.0014,7.634,7.5761,-4.8521,6.6432,2.6491,5.2093,8.9933,-2.2472,17.039,20.279,19.452,18.606,16.757,11.479,18.8,13.608,10.456,10.136,16.6,13.327,10.711,15.021,13.294,14.583,10.985,11.579,15.152,10.481,6.0456,13.395,9.2156,7.9591,5.788,15.183,11.169,12.434,16.381,10.176,2.6603,7.2431,7.5852,5.7374,3.1792,12.132,4.9008,10.968,15.049,5.0956,5.0058,5.6901,8.3803,7.7135,4.4185,9.0555,2.3812,11.778,11.191,4.0334,0.93857,-0.50313,6.345,1.7395,3.5164,5.9146,2.1614,9.7828,4.6168,5.378,0,1
25.307,11.668,11.953,36.119,3.4214,17.866,6.9795,9.3287,20.921,2.1884,6.1837,1.1194,-8.0305,9.4554,-11.097,24.111,3.6163,3.3845,30.317,-5.9403,27.69,5.3765,11.553,31.67,-0.20175,13.378,7.0135,7.8092,18.796,1.9565,2.7329,2.1194,1.3785,5.0588,0.1818,16.123,2.7336,8.4861,21.261,1.8095,18.965,4.7905,5.7996,25.44,-2.7688,11.66,4.6995,4.4671,15.028,5.4114,16.584,4.1258,5.3004,23.634,0.43122,3.6775,0.49909,0.36423,1.6114,1.2243,11.315,7.3761,4.7514,11.474,3.2753,10.556,7.0944,-1.2737,16.203,-1.3239,6.3384,10.955,-3.3831,10.065,-0.2605,4.9851,8.7351,-1.85,6.5741,0.4168,0.01003,-0.027643,-6.5059,5.9685,-9.0697,10.058,7.409,0.92221,21.87,0.42268,14.49,1.8039,-3.566,21.71,-7.9393,16.267,6.0863,2.1646,21.488,-3.8454,5.5163,7.6607,-0.57157,13.132,-1.407,16.737,8.1053,3.332,22.996,-1.9888,-1.2925,9.4234,-2.6237,2.8595,-0.57881,14.881,8.7599,3.2733,21.849,-0.55145,7.1794,10.9,0.18136,13.092,1.0954,12.831,11.154,3.36,16.822,5.0489,-0.66791,7.6196,-2.9607,-0.43982,3.3216,8.8175,12.245,1.1311,8.6291,8.6143,0,1
18.423,6.615,7.2686,20.481,6.0602,19.159,5.8991,9.0683,20.426,7.9062,17.308,4.5267,1.4461,14.496,5.0773,29.359,14.336,7.8296,28.016,15.789,30.695,10.303,7.5186,31.043,16.423,17.398,3.8087,9.5047,22.968,12.181,9.9877,9.0643,7.2628,14.257,11.251,22.257,7.7787,8.1338,29.825,14.273,22.055,8.9078,3.2812,27,11.332,11.791,7.0096,7.6357,17.195,12.499,16.308,7.073,5.2201,24.425,9.809,-4.43,-3.202,-8.1891,2.1307,-2.0567,4.8754,3.6241,1.6709,14.629,6.4469,6.2722,8.0299,-0.34175,14.93,4.114,-3.118,7.9857,-8.6374,4.8107,-2.7519,-8.0687,0.90544,-13.213,1.3022,-4.5066,2.019,-3.2996,-7.2868,-7.2704,-7.1191,4.9986,4.4151,-1.7619,3.3609,-0.87851,21.339,7.7499,-0.21834,19.931,10.802,21.78,9.0414,0.63086,21.808,11.865,3.3766,3.051,-4.6635,4.7341,0.23003,18.315,7.689,0.023638,19.445,9.906,-6.1409,1.8747,-7.7509,-3.218,-5.154,12.458,8.7117,-0.42647,19.214,7.9559,0.29049,6.3157,-4.8935,6.9034,3.6955,1.5382,6.4424,-4.4734,9.5139,4.3941,-8.9038,0.50274,-7.9287,-2.768,-0.19699,-3.1155,2.7679,-6.572,3.7446,1.2552,0,1
-7.6651,-7.2497,-1.4052,-8.5216,8.1081,1.4571,3.3035,2.0685,5.2009,6.0366,-1.8705,-2.0084,-1.5945,0.46818,8.9567,2.8169,-7.9733,-8.9257,6.5213,2.9157,10.257,-7.5037,-3.689,14.892,3.7132,3.406,0.24222,1.2443,5.3821,3.7633,5.2282,-1.523,7.2568,5.8771,3.1422,9.3904,-6.94,-0.040196,16.869,0.90911,17.008,-6.5594,-0.84354,25.856,6.4421,8.78,-2.1441,2.9632,17.128,3.9266,12.65,-6.1132,-3.1166,23.672,1.6661,9.1286,-1.7105,3.6717,17.631,3.4334,10.653,-4.2754,1.4362,21.037,3.9928,11.301,-4.0898,-6.1603,25.172,-0.11106,12.17,-0.22579,-2.5073,25.105,1.9077,10.448,1.2684,0.10553,19.548,5.0081,44.117,28.749,32.963,57.148,39.254,13.587,13.148,4.6174,14.167,17.795,11.147,-2.9674,-0.68726,13.942,10.431,14.596,-3.1114,-0.56187,16.779,8.7389,-0.0063781,4.3293,-4.2776,-0.75194,5.913,13.632,-2.169,-0.021557,14.933,8.4312,3.702,6.8895,-2.4692,6.777,8.2765,15.84,-1.8971,0.16462,24.363,6.0107,11.306,3.4713,-0.19914,16.462,7.6404,14.17,1.6141,-1.2137,21.717,6.1168,4.9938,5.7446,-3.3094,8.0702,6.9791,12.703,7.2761,1.3476,20.574,8.3972,0,1
-9.2142,6.8847,-1.6814,-8.0235,2.9441,-8.6981,5.5329,-1.0327,-7.5485,-0.93316,-5.7505,6.2237,8.4968,-10.13,6.2943,-8.0519,3.7911,4.7164,-10.639,-0.25304,-8.1398,-2.5847,6.9999,-10.684,-2.9432,-6.2271,5.332,3.7918,-4.8906,0.68039,-5.185,0.23475,-0.24826,-3.8757,-2.0704,-0.089506,-5.4568,7.901,2.7363,-0.75448,-1.5738,-6.4328,10.094,-5.4068,-2.0147,2.1281,-5.1026,4.6838,-0.1131,-0.44191,1.3596,-11.097,8.8787,-0.81984,-3.5229,10.841,-5.5822,9.1676,3.2037,2.7032,4.3153,-10.685,6.5303,-4.0336,-1.6805,6.6558,-12.317,9.1811,-1.7598,-0.86268,7.3462,-8.5218,6.3682,-5.0101,1.8462,8.1717,-2.2679,7.7214,-0.36438,4.0242,-1.9029,17.437,5.8302,3.7439,10.234,-2.0046,5.1388,7.1143,1.9776,5.9358,-3.7534,0.90357,8.4101,-7.4321,2.993,-0.23316,0.23523,11.337,-3.706,3.8574,-1.0515,3.1871,7.1387,-1.8392,5.3083,-0.27908,-1.1875,10.372,-3.245,3.5432,-1.31,0.5708,1.0587,-1.7645,0.083717,4.4471,-7.7882,12.091,0.073514,1.0663,5.7064,-2.7106,10.696,1.0443,3.8575,8.6373,-7.3085,12.102,1.4124,1.4165,6.1008,-5.3951,5.941,2.1895,-1.2961,10.509,4.5955,8.2228,0.18666,3.8115,1,0
