10.343,10.992,26.954,18.94,19.944,11.285,7.9329,19.293,16.613,14.546,16.065,18.108,29.926,20.276,22.29,18.013,18.251,27.277,16.507,16.632,7.0912,4.488,10.102,8.1235,5.4227,16.522,21.578,22.395,9.1014,13.354,3.2303,-0.87387,7.8617,7.5047,5.333,7.7805,7.2246,11.071,3.1263,3.8628,15.4,30.728,26.586,-37.171,16.73,4.5336,4.1374,5.3387,-0.39248,0.31935,13.008,12.247,18.229,-1.9475,10.644,4.6795,4.8525,1.8332,-1.2171,1.1951,7.2667,5.6777,5.3097,-0.81325,0.91397,9.3105,8.442,11.664,2.9137,8.7256,7.6834,5.4873,4.5426,-2.9171,3.2005,9.593,7.5825,4.6069,-1.4194,3.4345,9.9913,10.468,28.347,18.565,20.784,14.139,13.924,30.496,20.015,25.394,17.055,18.626,26.261,14.399,17.03,14.937,15.693,20.938,7.116,13.032,10.505,7.5546,18.158,9.3621,14.227,10.704,9.1812,19.217,7.1816,15.129,-2.2374,-2.6036,10.154,5.4258,10.491,8.4224,7.1849,13.329,-1.3851,8.4783,2.5731,-1.111,7.9039,1.9645,5.6623,3.8107,0.43374,4.0277,-6.8265,0.31736,1.5239,-3.0685,2.3296,-6.45,1.1009,2.7949,-0.27157,0.73009,-8.67,-0.82464,0,1
-29.613,-24.62,-30.28,-6.3938,-34.776,-15.386,-10.549,-13.417,10.413,-13.75,-21.019,-13.457,-17.49,4.199,-16.281,-14.726,-10.293,-11.03,11.297,-5.9277,-11.238,-11.373,-13.781,3.4328,-16.468,-10.253,-12.412,-10.126,20.573,-3.0156,2.0474,0.2281,-0.98375,16.251,2.2491,-7.8872,-10.876,-9.7992,6.787,-4.9719,-3.3954,-22.812,-10.824,57.676,0.94535,-5.2508,-11.656,-8.2524,3.489,-3.8636,-11.536,-11.515,-7.3624,16.462,2.7536,-0.13056,-9.0707,-1.999,0.68515,-0.89697,-6.5246,-15.186,-7.2235,2.7163,-2.505,-7.9718,-13.896,-7.3799,8.2382,1.0106,-6.0964,-17.135,-6.5379,1.1517,0.34272,-4.28,-17.88,-4.4171,0.70774,1.0518,-31.772,-25.106,-44.269,-23.202,-49.768,-21.223,-13.491,-31.674,-7.428,-32.338,-11.054,-4.885,-9.3883,11.81,-3.3747,-9.4385,-3.7952,-8.6494,11.39,-1.1012,-11.05,-5.2632,-20.902,-0.09843,-17.524,-8.6754,-6.7864,-13.687,5.0965,-6.3929,-6.0795,-4.2259,-3.4984,20.382,5.7288,-7.9841,-11.703,-9.0968,9.76,0.9886,-11.913,-12.877,-16.362,-0.2979,-7.5081,-10.414,-16.332,-13.689,0.59829,-4.5756,-12.023,-17.863,-15.113,-2.6761,-5.1061,-9.0278,-23.175,-11.713,-2.7843,-1.0671,0,1
11.61,12.449,8.9162,21.867,20.946,2.7603,4.8733,4.0721,14.751,10.707,13.052,13.266,11.332,27.689,21.978,10.049,10.435,9.227,26.018,17.295,0.32215,3.8682,4.7824,12.066,8.4012,9.7147,8.7839,13.84,19.798,21.432,3.8925,-3.605,-0.84845,14.928,-0.67774,7.6968,8.7034,11.936,25.862,17.831,5.71,7.7801,14.029,-7.8749,21.681,5.9254,4.3344,7.228,21.852,11.148,10.804,11.176,9.9034,25.626,21.283,2.0384,-1.8501,-1.4716,12.348,1.7572,8.0864,4.4609,8.339,22.248,15.233,8.3666,9.8146,10.287,26.267,22.307,4.9464,1.8796,4.0806,16.833,11.268,3.6423,-0.8616,2.8469,14.268,8.3488,8.9368,12.087,2.7908,18.266,15.172,5.3551,9.3595,1.0968,18.7,11.765,12.328,13.15,9.1713,27.884,20.062,11.956,13.136,9.8046,30.163,22.486,7.3948,11.088,5.0783,27.195,14.655,4.3031,8.6056,1.6622,20.59,13.809,0.99293,7.864,-2.2858,19.579,7.911,5.3972,10.279,9.2041,26.975,22.465,0.91815,6.4745,-0.4858,19.221,12.33,3.9018,9.0541,7.4542,25.892,20.636,-2.7491,3.1719,-4.9778,14.338,7.9109,-2.7045,-1.5602,-2.3867,8.8121,4.8522,0,1
-1.6062,0.52201,-8.4211,-15.28,-18.446,-4.7205,-1.8101,-1.3552,-9.8343,-17.184,3.1036,5.3528,-3.2566,-14.461,-15.568,-3.348,3.0453,1.6114,-7.2647,-14.527,-5.4303,-0.13031,5.7593,-1.2534,-9.3794,-3.3856,7.8876,9.0756,-7.5815,-7.6383,0.52531,-1.2528,2.1132,-3.4966,-5.6179,-3.7933,3.9264,10.309,5.3163,-5.2969,2.4692,25.358,15.036,-33.304,-2.4762,-3.4029,2.7778,9.4531,5.3397,-0.52597,-3.1272,7.4761,14.357,-22.06,-1.872,-5.8701,-0.049601,1.6026,-0.98442,-4.2845,-4.0749,4.692,11.963,7.9367,1.4048,-3.4472,7.6172,11.324,3.0338,-0.69729,-5.1809,4.8138,9.0255,5.5361,-0.40915,-6.1385,2.2982,6.7568,4.499,-1.3333,3.9232,6.3268,-10.214,-15.406,-17.69,3.902,10.142,-5.4796,-14.832,-14.249,-2.1541,5.7379,-2.722,-13.613,-16.459,0.13724,9.4337,1.1396,-10.444,-14.559,7.0495,14.596,1.4515,-6.6234,-8.4664,4.3186,13.868,6.6776,-2.8909,-6.3404,5.893,12.997,-2.4952,-2.0518,-10.918,0.5051,10.678,10.124,-1.221,-4.1014,4.3507,12.347,5.6947,-0.77985,-6.076,-0.49761,10.186,8.7094,0.22112,-3.6652,0.34418,7.4961,0.032124,-5.0011,-8.3375,-5.3787,4.9588,1.8542,-3.3265,-4.574,1,0
-1.7371,9.108,11.295,3.5346,-0.23431,-0.51423,10.638,18.057,10.957,5.9917,-2.0727,10.187,17.656,9.7967,5.0449,-0.80132,8.8278,17.49,7.8776,6.8696,1.8222,8.0015,17.325,9.9362,7.4444,0.028142,3.9162,17.456,14.169,6.0372,3.8398,3.4318,13.312,1.4725,7.9685,4.5444,6.6475,14.904,5.1825,7.3726,1.2355,7.0184,13.949,30.273,10.935,7.3099,4.2773,11.238,6.5072,8.084,3.9628,8.1066,12.033,11.236,12.234,6.9638,-2.1792,2.7273,2.2434,2.9578,9.6766,3.137,9.0189,-0.26727,8.6902,7.7961,4.5419,11.484,-0.44253,12.943,11.868,2.6944,5.9688,-2.3505,9.7863,13.519,1.4828,4.741,-1.45,8.2023,-2.1926,7.478,9.895,2.1386,0.68521,0.084081,10.347,16.521,8.4158,12.83,-0.48187,8.0637,18.046,8.6479,8.9984,1.0055,8.4631,19.303,10.171,12.293,1.1603,9.139,17.168,10.068,14.5,4.9112,10.236,20.396,13.359,19.947,2.6651,7.5405,12.319,9.1071,15.636,4.5511,5.7719,13.917,4.0822,13.867,6.5355,8.4469,13.753,7.8221,16.324,6.4021,4.3365,9.9956,1.7787,13.299,6.094,2.5726,7.3579,6.3921,12.295,9.7279,-1.7109,3.0647,2.9017,8.9589,0,1
1.7028,6.1307,-0.30541,-1.5017,-1.9398,-3.3598,-0.1092,-2.726,-4.6982,-5.145,-0.87494,6.2176,-0.48349,-0.65531,-0.54538,-6.0845,-0.17845,-2.0005,-2.2874,-1.7856,-1.0605,1.4759,2.7771,4.2583,2.6724,-9.1197,-3.8721,-4.4167,7.5964,-2.2913,1.5147,-0.17831,3.7097,3.2385,2.656,-5.7311,-3.5014,4.3305,1.3111,0.64822,-15.733,-2.2824,-8.0103,22.709,-3.8252,-5.3185,-5.5011,1.4461,-3.1576,-2.275,-9.7788,-11.761,3.7444,3.8757,-2.6764,-2.9713,-3.8062,2.9768,1.1998,0.75307,-10.366,-8.7105,2.0761,-3.093,-2.7461,-13.5,-11.567,1.616,-3.8972,-3.4195,-15.125,-12.871,-2.1301,-7.8559,-8.4265,-12.612,-10.981,-1.183,-6.3999,-6.3944,2.4629,8.3689,1.5333,3.1433,-0.31809,0.53207,6.7612,2.0217,2.3909,2.5183,-7.2009,-0.64854,-1.1663,-1.6223,0.92135,-8.3985,-2.3126,1.1902,1.1259,3.5488,-1.2781,3.9332,2.5233,3.0596,5.99,-10.045,-4.7126,-2.2392,-3.9077,-0.65067,-4.9169,3.3194,5.1359,13.327,10.444,-11.289,-7.8042,3.2782,-0.076594,2.3692,-9.5129,-5.1271,1.6867,-0.2097,1.6681,-12.232,-7.8471,4.0872,-0.51177,2.9315,-13.018,-4.5524,1.2054,-0.34821,1.4873,-16.851,-9.938,-3.2392,-3.4066,-6.3022,0,1
9.5685,10.558,7.0218,4.6546,4.9239,11.499,10.576,7.2401,7.8169,7.8397,15.294,16.414,16.404,15.925,16.958,14.169,10.188,16.949,21.032,18.063,13.687,12.757,14.285,15.41,17.55,16.64,5.894,23.022,38.103,23.758,2.9304,5.2441,2.4394,10.553,5.3593,14.089,12.183,22.564,28.385,26.406,20.835,-5.5075,23.033,69.078,26.679,7.5328,7.6249,14.095,18.516,17.151,6.4356,8.4443,19.504,41.188,24.139,-3.8959,-2.222,0.93612,0.52171,1.6887,5.9304,4.3006,15.6,17.823,18.295,8.3175,5.3623,19.076,17.739,20.291,0.62443,1.3715,10.578,10.747,12.3,-2.7998,-1.2693,5.7342,5.1899,7.3477,11.193,14.853,11.12,5.1526,10.905,11.271,12.089,9.7393,5.9178,11.231,13.848,11.258,17.167,18.213,19.953,15.171,9.3744,19.974,23.492,22.437,11.079,10.037,14.158,12.993,17.169,10.859,3.7622,15.366,13.012,17.55,10.829,7.8428,9.7309,-7.2818,11.517,13.272,7.0835,22.876,23.161,25.541,10.438,4.5069,15.619,10.357,17.69,11.155,6.2795,20.41,17.53,24.332,6.461,3.9991,8.2898,3.6945,10.88,-4.1362,-3.0851,0.95084,-4.704,3.0283,0,1
-0.35831,-0.053652,4.0808,4.438,2.2315,1.0706,2.0244,8.4565,12.975,10.523,4.2279,2.496,11.859,9.3294,11.445,4.9273,4.6799,18.267,15.684,19.915,0.13878,0.82859,12.584,13.004,14.963,8.2857,9.9423,29.588,18.769,31.893,1.7476,0.72417,6.8054,10.591,7.3508,0.48794,-0.12081,18.936,16.349,20.895,5.2189,20.219,33.881,-24.535,30.756,-0.15848,-2.9754,10.68,9.2681,12.99,3.245,0.57465,27.316,5.1447,24.652,-2.7195,-4.2042,2.2158,-2.5046,1.2048,-0.53628,-3.6622,13.354,6.0858,14.784,2.3047,0.20861,20.905,9.0353,21.032,0.39234,-3.5565,11.842,1.6945,11.733,-1.6632,-5.4524,7.98,-1.7544,6.9526,8.2139,6.7869,13.408,9.5747,12.023,6.7067,5.2768,10.459,6.5597,9.9734,6.4021,4.7768,18.012,12.609,18.212,6.9519,5.5657,22.401,14.198,21.176,5.1159,3.1999,11.443,2.0352,12.106,6.7726,3.2482,19.577,9.2959,20.59,5.9474,0.50788,5.2208,1.6777,8.3777,4.1401,1.5246,22.084,9.6733,21.611,2.9542,0.38628,11.591,3.0314,14.261,1.2963,-2.9461,12.527,2.1526,13.494,0.86651,-3.3258,6.1848,-1.4491,10.896,-1.6451,-7.3465,5.2404,-1.2422,8.0756,0,1
9.929,15.796,15.73,7.334,12.745,7.2937,13.136,20.781,13.92,16.342,5.6223,11.578,13.595,8.1531,13.308,1.9104,10.596,19.421,18.651,18.129,1.0805,8.9256,19.385,17.208,15.004,0.091226,4.8113,21.468,31.805,20.672,3.7752,5.6848,17.591,21.57,13.407,-7.4831,-0.68154,11.92,11.436,8.5279,0.92414,-10.455,16.768,65.688,17.644,-6.3025,0.56053,10.196,12.877,9.21,-14.981,-0.34702,12.427,35.983,14.039,-6.5783,-4.1528,0.10516,2.6099,1.8175,-9.4693,-3.2878,6.955,8.7018,6.3585,-9.4536,-3.2145,9.9764,11.056,9.7607,-9.2284,-7.0385,3.065,2.3632,3.0187,-9.5221,-6.8859,1.7525,1.283,2.3292,12.33,14.679,7.6035,-3.9094,9.4358,7.4199,8.6051,0.66033,-2.7652,8.8302,2.4153,8.4716,12.328,12.816,15.304,-2.138,4.2613,11.498,13.508,13.85,0.42493,1.4617,-1.3268,-2.2683,10.08,0.41263,4.9386,9.1093,9.3512,15.648,-0.26257,2.7951,-3.0917,-11.903,7.6584,-8.466,-3.5229,8.0432,9.2933,7.4854,-6.122,-2.8374,-2.3427,-1.7744,4.5633,-10.098,-6.8602,-1.0786,-1.6049,0.80175,-9.8072,-5.2257,-7.568,-9.6051,-2.2088,-13.682,-9.4536,-5.7647,-9.2678,-2.8133,0,1
21.116,14.32,8.0158,11.128,10.783,18.413,12.778,6.1986,6.6927,8.0026,19.695,13.285,9.2983,15.556,13.822,22.165,13.693,11.848,15.827,13.531,20.598,15.479,16.192,18.442,17.519,17.87,12.684,13.28,4.9809,12.226,11.084,2.3246,4.9007,3.7494,5.8449,12.85,9.5747,10.066,13.118,11.548,5.9911,17.364,14.505,-36.707,11.68,2.975,1.9624,5.5607,8.003,5.6075,10.516,7.1543,9.9489,11.091,10.045,0.22799,-0.45499,4.5798,2.4353,5.1935,-0.10403,-0.94249,4.1718,6.0494,4.1317,2.9931,-0.75994,8.3148,14.781,9.5466,-2.2728,-4.4223,2.9709,5.1671,2.6344,-3.4486,-4.958,2.3531,2.1719,2.4102,20.643,13.386,5.0032,15.249,13.91,19.312,13.45,7.9095,15.936,15.965,20.008,13.574,12.416,21.268,17.929,16.815,12.223,14.186,21.71,18.84,16.325,11.178,12.38,18.745,21.6,9.2122,5.7345,7.705,14.866,13.987,15.195,6.6677,7.2201,20.287,16.05,7.547,2.6104,12.214,19.123,15.236,6.1168,1.1799,7.2579,12.668,11.468,2.5799,-1.8388,7.4531,13.467,8.8717,2.1295,-1.8958,5.8636,8.694,6.6561,-2.8305,-7.4839,0.79921,-1.9191,-2.9918,0,1
